time,open,high,low,close,Volume
1769040000,158.463,158.489,158.179,158.241,10478
1769043600,158.242,158.369,158.215,158.351,8519
1769047200,158.352,158.48,158.339,158.469,6979
1769050800,158.468,158.591,158.402,158.561,6770
1769054400,158.56,158.704,158.551,158.648,6537
1769058000,158.657,158.734,158.627,158.715,7017
1769061600,158.716,158.849,158.705,158.78,8038
1769065200,158.781,158.894,158.758,158.776,9201
1769068800,158.777,158.856,158.732,158.771,10762
1769072400,158.77,158.779,158.611,158.694,10001
1769076000,158.695,158.764,158.631,158.634,9045
1769079600,158.631,158.704,158.534,158.593,10453
1769083200,158.595,158.83,158.541,158.822,11622
1769086800,158.821,158.857,158.623,158.702,13567
1769090400,158.704,158.763,158.535,158.615,13054
1769094000,158.613,158.652,158.345,158.397,14476
1769097600,158.391,158.427,158.258,158.36,13148
1769101200,158.371,158.5,158.233,158.307,11617
1769104800,158.309,158.339,158.277,158.312,8666
1769108400,158.308,158.469,158.295,158.407,8067
1769112000,158.4,158.443,158.337,158.44,6992
1769115600,158.437,158.473,158.377,158.425,4506
1769119200,158.349,158.386,158.337,158.371,1452
1769122800,158.377,158.533,158.363,158.486,5945
1769126400,158.488,158.583,158.435,158.523,8321
1769130000,158.518,158.664,158.482,158.643,8092
1769133600,158.643,158.684,158.504,158.605,7076
1769137200,158.599,158.741,158.498,158.632,7256
1769140800,158.633,158.665,158.535,158.545,5061
1769144400,158.546,158.64,158.472,158.624,5698
1769148000,158.625,158.949,158.547,158.87,10048
1769151600,158.874,159.223,157.303,158.39,15438
1769155200,158.391,158.491,158.107,158.133,14148
1769158800,158.134,158.144,157.868,158.005,12413
1769162400,158,158.247,157.992,158.197,10837
1769166000,158.193,158.317,158.132,158.135,9500
1769169600,158.138,158.267,158.088,158.158,8085
1769173200,158.158,158.28,158.089,158.265,8463
1769176800,158.266,158.34,158.202,158.262,10267
1769180400,158.259,158.311,158.095,158.115,10710
1769184000,158.113,158.226,157.371,157.567,13784
1769187600,157.571,157.618,156.13,156.357,18218
1769191200,156.361,156.635,156.019,156.166,15110
1769194800,156.163,156.262,155.681,155.891,11927
1769198400,155.893,155.959,155.734,155.816,9754
1769202000,155.82,155.868,155.611,155.729,4941
1769378400,154.662,155.179,154.202,154.518,5518
