time,open,high,low,close
1741276800,1.08172,1.08379,1.07915,1.07973
1741284000,1.07971,1.08115,1.07658,1.08017
1741291200,1.08018,1.08035,1.07751,1.07843
1741298400,1.07779,1.07965,1.07779,1.07874
1741305600,1.07873,1.07953,1.07813,1.079
1741312800,1.07901,1.08148,1.07848,1.08058
1741320000,1.08057,1.08178,1.08029,1.08133
1741327200,1.08135,1.08407,1.0808,1.08298
1741334400,1.083,1.08713,1.08265,1.08615
1741341600,1.08616,1.0867,1.08446,1.08495
1741348800,1.08494,1.08888,1.08413,1.08451
1741356000,1.08447,1.08861,1.08352,1.08702
1741363200,1.08699,1.08729,1.08321,1.08433
1741370400,1.0843,1.08447,1.08258,1.08427
1741377600,1.08426,1.08513,1.08349,1.08361
1741554000,1.08256,1.08596,1.08256,1.08496
1741561200,1.08496,1.08674,1.08483,1.08642
1741568400,1.08643,1.08714,1.0836,1.08372
1741575600,1.08371,1.08387,1.08302,1.08308
1741582800,1.08307,1.08449,1.08281,1.08374
1741590000,1.08378,1.08441,1.08051,1.081
1741597200,1.08102,1.08747,1.08089,1.08613
1741604400,1.08611,1.08646,1.08126,1.0844
1741611600,1.0844,1.08507,1.08317,1.08452
1741618800,1.08451,1.08482,1.0821,1.08304
1741626000,1.08303,1.08457,1.08179,1.08298
1741633200,1.08288,1.08365,1.08175,1.08361
1741640400,1.08341,1.08416,1.08256,1.08348
1741647600,1.08354,1.08536,1.08351,1.08515
1741654800,1.08516,1.08604,1.08436,1.08559
1741662000,1.0856,1.08616,1.0849,1.08545
1741669200,1.08546,1.08762,1.08359,1.08566
1741676400,1.08561,1.09192,1.08553,1.09173
1741683600,1.09172,1.09212,1.08823,1.08906
1741690800,1.08908,1.09207,1.08812,1.09181
1741698000,1.0918,1.09307,1.08953,1.09193
1741705200,1.09195,1.09294,1.09121,1.09252
1741712400,1.09253,1.09475,1.0924,1.09312
1741719600,1.0931,1.09341,1.09101,1.09193
1741726800,1.09181,1.09187,1.09059,1.09158
1741734000,1.09156,1.09178,1.09059,1.0909
1741741200,1.09091,1.09155,1.09034,1.09037
1741748400,1.09038,1.09049,1.08959,1.0899
1741755600,1.08991,1.09088,1.08919,1.08924
1741762800,1.08924,1.09217,1.08874,1.09214
1741770000,1.09215,1.09265,1.09046,1.09063
1741777200,1.09061,1.09305,1.08762,1.08784
